time_step,vehicle_id,route_id,speed,co_emission,co2_emission,nox_emission,fuel_consumption,noise,pos_x,pos_y,lane_id,waiting_time,acceleration
180,route4_veh3,route4,15.187,101.589,8040.915,0.074,0.613,72.186,893.934,335.816,route4_lane0,12.301,-0.496
0,route4_veh4,route4,4.977,109.279,6792.389,1.41,2.014,60.124,998.793,54.966,route4_lane0,11.571,-0.97
20,route4_veh4,route4,15.482,23.634,5471.778,1.374,2.744,74.164,944.707,334.878,route4_lane0,11.417,-0.538
40,route4_veh4,route4,14.136,108.958,8727.977,2.018,3.324,63.333,405.645,169.162,route4_lane0,19.549,-1.804
60,route4_veh4,route4,13.983,124.463,4851.917,3.02,4.869,62.879,990.285,611.342,route4_lane0,7.419,0.42
80,route4_veh4,route4,12.167,107.612,4624.359,1.321,4.435,62.104,794.014,576.489,route4_lane0,6.841,-0.347
100,route4_veh4,route4,12.23,112.467,6530.253,0.957,3.164,61.138,966.969,571.199,route4_lane0,17.269,2.196
120,route4_veh4,route4,14.629,67.709,6780.618,3.535,2.164,52.311,457.9,394.479,route4_lane0,17.341,1.424
140,route4_veh4,route4,16.279,87.706,6428.209,2.994,3.291,67.194,273.475,736.473,route4_lane0,1.033,-1.996
160,route4_veh4,route4,13.604,81.907,4869.711,1.42,0.978,54.806,309.47,974.904,route4_lane0,8.222,-0.101
180,route4_veh4,route4,20.28,57.203,7891.257,3.473,2.221,66.922,64.095,596.143,route4_lane0,14.792,0.203
0,route4_veh5,route4,15.526,84.242,4719.132,2.292,4.207,63.62,125.643,289.728,route4_lane0,4.775,-1.527
20,route4_veh5,route4,12.729,60.86,5331.054,3.203,1.693,74.411,954.666,800.138,route4_lane0,4.833,-1.598
40,route4_veh5,route4,13.409,83.385,6553.231,0.754,3.495,71.122,359.676,687.234,route4_lane0,6.257,0.383
60,route4_veh5,route4,14.463,86.586,6476.152,2.393,4.22,69.156,304.095,811.627,route4_lane0,5.878,-1.077
80,route4_veh5,route4,19.098,84.955,7317.635,1.346,3.755,53.909,751.798,568.269,route4_lane0,5.493,0.199
100,route4_veh5,route4,7.81,87.066,7629.418,2.692,4.948,62.969,51.166,232.859,route4_lane0,9.84,1.025
120,route4_veh5,route4,11.179,80.981,4056.535,2.547,2.751,53.332,927.746,867.702,route4_lane0,14.152,-1.673
140,route4_veh5,route4,14.681,86.898,7209.731,3.18,3.307,70.858,577.353,646.407,route4_lane0,9.167,-0.825
160,route4_veh5,route4,12.423,95.81,5693.017,2.723,1.258,63.636,133.416,691.643,route4_lane0,15.9,-0.546
180,route4_veh5,route4,6.885,146.052,6854.336,1.724,3.157,65.651,75.279,112.397,route4_lane0,0.986,0.176
0,route4_veh6,route4,12.178,84.891,5676.465,1.067,3.146,70.874,710.352,112.503,route4_lane0,14.718,0.585
20,route4_veh6,route4,16.519,61.062,5419.194,1.536,4.08,70.909,974.439,975.602,route4_lane0,1.306,0.943
40,route4_veh6,route4,15.462,121.798,5444.861,2.849,2.875,50.999,362.293,826.39,route4_lane0,14.03,0.847
60,route4_veh6,route4,11.995,93.473,5229.871,0.002,3.2,57.791,525.318,66.055,route4_lane0,19.451,0.609
80,route4_veh6,route4,12.947,39.541,8143.641,1.414,4.255,56.704,315.668,125.251,route4_lane0,13.11,0.946
100,route4_veh6,route4,14.307,82.929,4362.61,0.27,3.227,70.531,244.655,421.301,route4_lane0,16.777,-0.562
120,route4_veh6,route4,12.978,107.504,4871.677,2.723,3.552,51.219,843.729,438.044,route4_lane0,6.848,0.68
140,route4_veh6,route4,11.365,97.497,7076.893,3.997,2.505,54.606,57.002,587.798,route4_lane0,16.807,-0.498
160,route4_veh6,route4,17.803,102.218,5111.46,1.167,1.448,50.665,735.229,625.65,route4_lane0,11.615,0.662
180,route4_veh6,route4,16.529,124.071,5803.98,1.344,3.85,74.068,628.347,184.101,route4_lane0,2.113,0.418
0,route4_veh7,route4,14.97,127.095,8053.983,3.044,3.846,51.405,747.521,850.853,route4_lane0,5.723,0.514
20,route4_veh7,route4,9.817,121.347,5066.572,2.786,2.155,55.885,494.371,914.835,route4_lane0,4.234,0.553
40,route4_veh7,route4,15.262,80.552,7557.376,2.501,3.395,55.822,156.76,683.429,route4_lane0,11.874,-0.958
60,route4_veh7,route4,11.584,121.921,3896.387,1.306,2.041,64.115,252.323,915.29,route4_lane0,5.314,-1.353
80,route4_veh7,route4,16.071,101.64,7289.316,2.43,1.813,54.708,303.735,93.017,route4_lane0,2.877,1.058
100,route4_veh7,route4,13.466,72.18,5999.084,2.844,3.348,54.93,97.61,166.849,route4_lane0,18.475,-0.898
120,route4_veh7,route4,12.537,121.858,7095.68,4.575,4.18,65.718,266.101,39.006,route4_lane0,9.111,1.144
140,route4_veh7,route4,14.504,118.63,7100.998,1.622,3.742,52.676,780.699,910.196,route4_lane0,7.657,-0.638
160,route4_veh7,route4,10.879,143.63,4314.697,1.902,3.37,56.321,67.285,267.997,route4_lane0,18.244,0.584
180,route4_veh7,route4,18.18,115.984,7547.389,1.534,2.921,65.669,146.097,823.004,route4_lane0,4.701,-0.3
0,route4_veh8,route4,10.789,137.976,5424.401,2.719,3.792,74.984,211.431,265.171,route4_lane0,13.257,-0.571
20,route4_veh8,route4,18.356,95.354,5784.306,2.201,3.809,59.458,88.397,342.226,route4_lane0,19.628,-0.584
40,route4_veh8,route4,10.469,140.514,5820.326,3.332,3.209,73.219,496.743,842.945,route4_lane0,8.918,-0.985
60,route4_veh8,route4,17.065,117.973,5948.412,1.42,2.386,59.039,534.799,996.224,route4_lane0,9.491,0.196
80,route4_veh8,route4,13.167,127.282,7006.136,3.81,2.784,65.108,630.019,417.383,route4_lane0,2.886,0.937
100,route4_veh8,route4,12.965,107.231,7323.624,1.661,3.068,54.063,959.746,851.581,route4_lane0,17.276,-2.02
120,route4_veh8,route4,18.326,82.191,6567.037,2.19,4.146,50.187,422.687,718.068,route4_lane0,8.854,-2.838
140,route4_veh8,route4,11.338,114.295,6927.503,3.762,2.333,65.701,829.94,415.628,route4_lane0,5.166,-0.733
160,route4_veh8,route4,15.159,115.944,5684.923,0.0,3.523,58.969,995.645,480.184,route4_lane0,9.718,-1.22
180,route4_veh8,route4,16.442,98.215,6229.212,3.889,3.637,62.309,192.316,463.936,route4_lane0,4.916,1.616
0,route4_veh9,route4,13.254,110.665,6554.677,3.123,3.703,53.235,375.821,99.146,route4_lane0,12.459,2.155
20,route4_veh9,route4,18.446,87.92,5821.308,2.029,3.718,67.761,418.924,517.272,route4_lane0,1.684,-0.158
40,route4_veh9,route4,15.957,54.217,7076.313,1.445,3.823,69.421,673.42,614.499,route4_lane0,17.849,-0.963
60,route4_veh9,route4,13.306,80.59,8265.242,1.801,1.963,55.975,281.285,411.127,route4_lane0,4.687,0.665
80,route4_veh9,route4,13.752,101.077,7641.567,3.027,2.809,69.752,616.291,44.861,route4_lane0,12.451,-0.198
100,route4_veh9,route4,11.021,58.87,7299.524,3.078,3.577,60.162,771.836,483.877,route4_lane0,17.951,-0.129
120,route4_veh9,route4,12.175,109.813,6991.563,2.857,3.081,51.247,149.909,537.581,route4_lane0,11.516,-0.038
140,route4_veh9,route4,16.168,97.795,7708.589,3.018,3.026,61.489,498.968,72.213,route4_lane0,13.689,-0.304
160,route4_veh9,route4,18.778,95.484,5073.244,2.45,1.954,71.81,613.116,157.204,route4_lane0,19.247,0.473
180,route4_veh9,route4,11.627,95.85,4861.974,3.201,3.519,74.474,501.87,454.957,route4_lane0,15.07,0.496
0,route4_veh10,route4,14.416,67.847,5458.087,2.598,4.104,71.404,99.238,90.721,route4_lane0,5.254,-0.256
20,route4_veh10,route4,12.396,102.374,4703.291,3.781,2.335,65.98,235.683,713.66,route4_lane0,17.474,0.722
40,route4_veh10,route4,11.017,101.239,5080.333,2.247,4.029,52.645,506.14,814.625,route4_lane0,18.723,0.797
60,route4_veh10,route4,15.937,95.485,3715.621,3.283,2.976,61.798,490.312,846.785,route4_lane0,16.639,1.202
80,route4_veh10,route4,8.928,70.538,9806.261,2.194,3.731,62.162,334.046,106.821,route4_lane0,4.777,-0.651
100,route4_veh10,route4,13.656,101.607,6319.86,1.236,3.486,63.793,356.559,447.303,route4_lane0,19.31,-1.949
120,route4_veh10,route4,9.814,77.302,6184.704,0.904,2.261,67.732,21.15,418.933,route4_lane0,15.517,0.652
140,route4_veh10,route4,16.269,47.148,7291.341,1.696,3.307,58.813,722.684,319.225,route4_lane0,18.118,-0.248
160,route4_veh10,route4,13.525,90.404,5485.192,2.486,2.937,73.082,544.825,269.742,route4_lane0,14.048,0.241
180,route4_veh10,route4,16.606,65.342,7205.427,3.12,1.089,53.782,284.675,375.971,route4_lane0,15.126,0.093
0,route4_veh11,route4,11.581,96.892,7322.708,2.358,4.166,61.659,361.666,108.4,route4_lane0,17.519,0.531
20,route4_veh11,route4,12.314,106.984,3350.22,5.049,3.531,64.494,540.217,50.323,route4_lane0,1.258,0.149
40,route4_veh11,route4,16.612,118.72,6656.828,2.358,2.524,56.224,372.307,254.664,route4_lane0,9.779,-0.826
60,route4_veh11,route4,14.573,94.092,6676.322,1.978,6.077,64.04,170.814,197.69,route4_lane0,6.376,1.36
80,route4_veh11,route4,9.98,105.805,5682.344,3.468,3.994,69.569,937.481,691.927,route4_lane0,3.117,1.374
100,route4_veh11,route4,15.897,83.146,5573.874,4.11,3.227,52.26,947.857,258.557,route4_lane0,6.744,0.636
120,route4_veh11,route4,12.292,91.899,5222.936,2.49,1.311,69.321,803.171,153.413,route4_lane0,7.331,-1.12
140,route4_veh11,route4,10.918,85.668,7273.422,3.428,2.503,52.645,628.207,121.372,route4_lane0,19.719,-1.153
160,route4_veh11,route4,12.445,128.132,7492.539,2.658,1.728,59.468,843.145,644.213,route4_lane0,13.014,0.211
180,route4_veh11,route4,18.991,102.631,7204.87,3.914,3.447,68.003,86.136,463.81,route4_lane0,3.48,-0.501
0,route4_veh12,route4,17.29,40.219,8341.379,3.622,2.54,53.012,851.537,156.613,route4_lane0,19.495,0.543
20,route4_veh12,route4,14.009,125.75,7679.22,1.1,3.587,51.641,549.412,590.866,route4_lane0,13.055,-0.206
40,route4_veh12,route4,11.781,61.635,6037.193,2.935,3.24,69.055,713.607,207.511,route4_lane0,11.376,1.253
60,route4_veh12,route4,13.413,121.502,6438.172,3.003,2.681,73.793,319.721,868.098,route4_lane0,17.625,-1.03
80,route4_veh12,route4,12.033,89.107,5372.644,3.619,2.706,62.132,777.909,382.363,route4_lane0,8.863,1.453
100,route4_veh12,route4,9.584,60.654,8154.164,2.616,3.39,66.768,269.439,277.523,route4_lane0,18.668,-2.22
120,route4_veh12,route4,15.695,135.895,6234.749,2.569,3.193,63.644,359.424,81.474,route4_lane0,3.867,2.392
140,route4_veh12,route4,13.656,109.169,5711.153,2.451,3.711,56.078,744.751,168.237,route4_lane0,3.799,3.113
160,route4_veh12,route4,8.613,86.748,7379.395,1.226,4.048,60.443,73.085,273.666,route4_lane0,19.6,0.488
180,route4_veh12,route4,18.795,113.339,6510.54,2.262,3.077,73.019,968.419,540.553,route4_lane0,9.164,-0.512
0,route4_veh13,route4,14.466,104.954,6430.511,1.765,2.814,61.387,582.145,356.77,route4_lane0,3.285,-1.599
20,route4_veh13,route4,17.864,95.363,5016.637,3.754,3.731,74.197,889.836,600.535,route4_lane0,10.601,0.538
40,route4_veh13,route4,20.555,77.832,8448.662,2.883,3.499,52.204,413.666,750.161,route4_lane0,13.868,-1.692
60,route4_veh13,route4,7.777,94.449,7846.234,2.313,3.729,55.088,873.361,59.762,route4_lane0,17.772,0.351
80,route4_veh13,route4,10.35,66.962,7351.223,2.519,2.861,71.414,396.054,199.157,route4_lane0,8.496,-0.424
100,route4_veh13,route4,16.231,89.878,6537.675,4.108,2.979,51.456,262.274,436.07,route4_lane0,3.138,0.289
120,route4_veh13,route4,15.829,56.116,6741.014,2.601,3.041,69.366,562.145,552.704,route4_lane0,2.295,1.037
140,route4_veh13,route4,14.253,68.269,7647.554,4.825,2.983,51.59,551.688,841.096,route4_lane0,19.937,0.505
160,route4_veh13,route4,8.538,77.356,4829.65,4.204,2.885,56.631,686.091,948.79,route4_lane0,5.361,-0.346
180,route4_veh13,route4,11.699,96.702,7734.523,3.002,3.248,67.849,924.659,517.132,route4_lane0,2.341,0.078
