time,segment_id,speed,street,direction,from_street,to_street,length,street_heading,bus_count,message_count,hour,day_of_week,month,record_id,start_latitude,start_longitude,end_latitude,end_longitude,start_location,end_location,comments
2026-04-30T01:10:20.000,1242,23,Halsted,SB,67th,71st,0.5,S,1,11,1,5,4,1242-202604300610,41.772472,-87.644787,41.765201,-87.644601,"{'type': 'Point', 'coordinates': [-87.644787, 41.772472]}","{'type': 'Point', 'coordinates': [-87.644601, 41.765201]}",
2026-04-30T01:10:20.000,1241,25,Halsted,SB,71st,76th,0.62,S,1,14,1,5,4,1241-202604300610,41.765201,-87.644601,41.756089,-87.644373,"{'type': 'Point', 'coordinates': [-87.644601, 41.765201]}","{'type': 'Point', 'coordinates': [-87.644373, 41.756089]}",
2026-04-30T01:10:20.000,1240,26,Halsted,SB,76th,79th,0.38,S,1,6,1,5,4,1240-202604300610,41.756089,-87.644373,41.750643,-87.644233,"{'type': 'Point', 'coordinates': [-87.644373, 41.756089]}","{'type': 'Point', 'coordinates': [-87.644233, 41.750643]}",
2026-04-30T01:10:20.000,1239,-1,Halsted,SB,79th,83rd,0.5,S,0,0,1,5,4,1239-202604300610,41.750643,-87.644233,41.743359,-87.644021,"{'type': 'Point', 'coordinates': [-87.644233, 41.750643]}","{'type': 'Point', 'coordinates': [-87.644021, 41.743359]}",
2026-04-30T01:10:20.000,1238,-1,Halsted,SB,83rd,87th,0.5,S,0,0,1,5,4,1238-202604300610,41.743359,-87.644021,41.736073,-87.643756,"{'type': 'Point', 'coordinates': [-87.644021, 41.743359]}","{'type': 'Point', 'coordinates': [-87.643756, 41.736073]}",
2026-04-30T01:10:20.000,1237,-1,Halsted,SB,87th,91st,0.5,S,0,0,1,5,4,1237-202604300610,41.736073,-87.643756,41.728767,-87.643606,"{'type': 'Point', 'coordinates': [-87.643756, 41.736073]}","{'type': 'Point', 'coordinates': [-87.643606, 41.728767]}",
2026-04-30T01:10:20.000,1236,-1,Halsted,SB,91st,95th,0.5,S,0,0,1,5,4,1236-202604300610,41.728767,-87.643606,41.721458,-87.643402,"{'type': 'Point', 'coordinates': [-87.643606, 41.728767]}","{'type': 'Point', 'coordinates': [-87.643402, 41.721458]}",
2026-04-30T01:10:20.000,1235,-1,Halsted,SB,95th,99th,0.5,S,0,0,1,5,4,1235-202604300610,41.721458,-87.643402,41.714215,-87.643194,"{'type': 'Point', 'coordinates': [-87.643402, 41.721458]}","{'type': 'Point', 'coordinates': [-87.643194, 41.714215]}",
2026-04-30T01:10:20.000,1234,-1,Halsted,SB,99th,103rd,0.5,S,0,0,1,5,4,1234-202604300610,41.714215,-87.643194,41.706916,-87.643023,"{'type': 'Point', 'coordinates': [-87.643194, 41.714215]}","{'type': 'Point', 'coordinates': [-87.643023, 41.706916]}",
2026-04-30T01:10:20.000,1233,-1,Halsted,SB,103rd,107th,0.5,S,0,0,1,5,4,1233-202604300610,41.706916,-87.643023,41.69964,-87.642797,"{'type': 'Point', 'coordinates': [-87.643023, 41.706916]}","{'type': 'Point', 'coordinates': [-87.642797, 41.69964]}",
2026-04-30T01:10:20.000,955,-1,Ohio,EB,LaSalle,State,0.23,W,0,0,1,5,4,0955-202604300610,41.8924145112,-87.6325726363,41.8924469959,-87.6280709409,"{'type': 'Point', 'coordinates': [-87.6325726363, 41.8924145112]}","{'type': 'Point', 'coordinates': [-87.6280709409, 41.8924469959]}",Oneway
2026-04-30T01:10:20.000,956,-1,Ohio,EB,State,Michigan,0.2,E,0,0,1,5,4,0956-202604300610,41.8924469959,-87.6280709409,41.8925430126,-87.6241579489,"{'type': 'Point', 'coordinates': [-87.6280709409, 41.8924469959]}","{'type': 'Point', 'coordinates': [-87.6241579489, 41.8925430126]}",Oneway
2026-04-30T01:10:20.000,957,-1,Ohio,EB,Michigan,Fairbanks,0.2,E,0,0,1,5,4,0957-202604300610,41.8925430126,-87.6241579489,41.8925990544,-87.6202722384,"{'type': 'Point', 'coordinates': [-87.6241579489, 41.8925430126]}","{'type': 'Point', 'coordinates': [-87.6202722384, 41.8925990544]}",Oneway
2026-04-30T01:10:20.000,960,-1,Ontario,WB,Fairbanks,Michigan,0.2,E,0,0,1,5,4,0960-202604300610,41.8934286118,-87.6202858565,41.8933239978,-87.6242206362,"{'type': 'Point', 'coordinates': [-87.6202858565, 41.8934286118]}","{'type': 'Point', 'coordinates': [-87.6242206362, 41.8933239978]}",Oneway
2026-04-30T01:10:20.000,961,-1,Ontario,WB,Michigan,State,0.2,E,0,0,1,5,4,0961-202604300610,41.8933239978,-87.6242206362,41.8932683712,-87.6281107904,"{'type': 'Point', 'coordinates': [-87.6242206362, 41.8933239978]}","{'type': 'Point', 'coordinates': [-87.6281107904, 41.8932683712]}",Oneway
2026-04-30T01:10:20.000,962,-1,Ontario,WB,State,LaSalle,0.23,E,0,0,1,5,4,0962-202604300610,41.8932683712,-87.6281107904,41.8932027711,-87.6326364483,"{'type': 'Point', 'coordinates': [-87.6281107904, 41.8932683712]}","{'type': 'Point', 'coordinates': [-87.6326364483, 41.8932027711]}",Oneway
2026-04-30T01:10:20.000,966,-1,Pershing,EB,Western,Damen,0.5,W,0,0,1,5,4,0966-202604300610,41.82297531,-87.6849,41.82304972,-87.67507424,"{'type': 'Point', 'coordinates': [-87.6849, 41.82297531]}","{'type': 'Point', 'coordinates': [-87.67507424, 41.82304972]}",
2026-04-30T01:10:20.000,967,-1,Pershing,EB,Damen,Ashland,0.5,W,0,0,1,5,4,0967-202604300610,41.82304972,-87.67507424,41.82307531,-87.66551,"{'type': 'Point', 'coordinates': [-87.67507424, 41.82304972]}","{'type': 'Point', 'coordinates': [-87.66551, 41.82307531]}",
2026-04-30T01:10:20.000,968,-1,Pershing,EB,Ashland,Halsted,1,W,0,0,1,5,4,0968-202604300610,41.82307531,-87.66551,41.82339009,-87.64595204,"{'type': 'Point', 'coordinates': [-87.66551, 41.82307531]}","{'type': 'Point', 'coordinates': [-87.64595204, 41.82339009]}",
2026-04-30T01:10:20.000,969,-1,Pershing,EB,Halsted,Dan Ryan Expy,0.8,W,0,0,1,5,4,0969-202604300610,41.82339009,-87.64595204,41.82371453,-87.63050842,"{'type': 'Point', 'coordinates': [-87.64595204, 41.82339009]}","{'type': 'Point', 'coordinates': [-87.63050842, 41.82371453]}",
2026-04-30T01:10:20.000,970,-1,Pershing,EB,Dan Ryan Expy,State,0.38,W,0,0,1,5,4,0970-202604300610,41.82371453,-87.63050842,41.82381853,-87.62644842,"{'type': 'Point', 'coordinates': [-87.63050842, 41.82371453]}","{'type': 'Point', 'coordinates': [-87.62644842, 41.82381853]}",
2026-04-30T01:10:20.000,971,-1,Pershing,EB,State,Dr Martin L King Jr,0.54,E,0,0,1,5,4,0971-202604300610,41.82381853,-87.62644842,41.82387853,-87.61699842,"{'type': 'Point', 'coordinates': [-87.62644842, 41.82381853]}","{'type': 'Point', 'coordinates': [-87.61699842, 41.82387853]}",
2026-04-30T01:10:20.000,972,-1,Pershing,EB,Dr Martin L King Jr,Cottage Grove,0.52,E,0,0,1,5,4,0972-202604300610,41.82387853,-87.61699842,41.82387853,-87.60689442,"{'type': 'Point', 'coordinates': [-87.61699842, 41.82387853]}","{'type': 'Point', 'coordinates': [-87.60689442, 41.82387853]}",
2026-04-30T01:10:20.000,976,-1,Pershing,WB,Halsted,Ashland,1,W,0,0,1,5,4,0976-202604300610,41.82359009,-87.64595204,41.82327531,-87.66551,"{'type': 'Point', 'coordinates': [-87.64595204, 41.82359009]}","{'type': 'Point', 'coordinates': [-87.66551, 41.82327531]}",
2026-04-30T01:10:20.000,977,-1,Pershing,WB,Dan Ryan Expy,Halsted,0.8,W,0,0,1,5,4,0977-202604300610,41.82391453,-87.63050842,41.82359009,-87.64595204,"{'type': 'Point', 'coordinates': [-87.63050842, 41.82391453]}","{'type': 'Point', 'coordinates': [-87.64595204, 41.82359009]}",
2026-04-30T01:10:20.000,978,-1,Pershing,WB,State,Dan Ryan Expy,0.38,W,0,0,1,5,4,0978-202604300610,41.82401853,-87.62644842,41.82391453,-87.63050842,"{'type': 'Point', 'coordinates': [-87.62644842, 41.82401853]}","{'type': 'Point', 'coordinates': [-87.63050842, 41.82391453]}",
2026-04-30T01:10:20.000,979,-1,Pershing,WB,Dr Martin L King Jr,State,0.54,E,0,0,1,5,4,0979-202604300610,41.82407853,-87.61699842,41.82401853,-87.62644842,"{'type': 'Point', 'coordinates': [-87.61699842, 41.82407853]}","{'type': 'Point', 'coordinates': [-87.62644842, 41.82401853]}",
2026-04-30T01:10:20.000,980,-1,Pershing,WB,Cottage Grove,Dr Martin L King Jr,0.52,E,0,0,1,5,4,0980-202604300610,41.82407853,-87.60689442,41.82407853,-87.61699842,"{'type': 'Point', 'coordinates': [-87.60689442, 41.82407853]}","{'type': 'Point', 'coordinates': [-87.61699842, 41.82407853]}",
2026-04-30T01:10:20.000,985,-1,Torrence,SB,107th,112th,0.62,S,0,0,1,5,4,0985-202604300610,41.700977697,-87.5597578004,41.6919421101,-87.559645328,"{'type': 'Point', 'coordinates': [-87.5597578004, 41.700977697]}","{'type': 'Point', 'coordinates': [-87.559645328, 41.6919421101]}",
2026-04-30T01:10:20.000,986,-1,Torrence,SB,103rd,107th,0.5,S,0,0,1,5,4,0986-202604300610,41.7081692089,-87.5598487355,41.700977697,-87.5597578004,"{'type': 'Point', 'coordinates': [-87.5598487355, 41.7081692089]}","{'type': 'Point', 'coordinates': [-87.5597578004, 41.700977697]}",
2026-04-30T01:10:20.000,987,-1,Torrence,SB,99th,103rd,0.5,S,0,0,1,5,4,0987-202604300610,41.7154067044,-87.5599585029,41.7081692089,-87.5598487355,"{'type': 'Point', 'coordinates': [-87.5599585029, 41.7154067044]}","{'type': 'Point', 'coordinates': [-87.5598487355, 41.7081692089]}",
2026-04-30T01:10:20.000,994,-1,Touhy,EB,Oriole,Harlem,0.5,W,0,0,1,5,4,0994-202604300610,42.0113219108,-87.8163277341,42.0115794459,-87.8065782442,"{'type': 'Point', 'coordinates': [-87.8163277341, 42.0113219108]}","{'type': 'Point', 'coordinates': [-87.8065782442, 42.0115794459]}",
2026-04-30T01:10:20.000,997,-1,Touhy,EB,Caldwell,Lehigh,0.79,W,0,0,1,5,4,0997-202604300610,42.0118012997,-87.788844102,42.0117270439,-87.7734085578,"{'type': 'Point', 'coordinates': [-87.788844102, 42.0118012997]}","{'type': 'Point', 'coordinates': [-87.7734085578, 42.0117270439]}",outside city limits
2026-04-30T01:10:20.000,1000,-1,Touhy,EB,Crawford,Kedzie,1,W,0,0,1,5,4,1000-202604300610,42.0115985088,-87.7285988897,42.0117196518,-87.7090567368,"{'type': 'Point', 'coordinates': [-87.7285988897, 42.0115985088]}","{'type': 'Point', 'coordinates': [-87.7090567368, 42.0117196518]}",outside city limits
2026-04-30T01:10:20.000,1001,-1,Touhy,EB,Kedzie,California,0.47,W,0,0,1,5,4,1001-202604300610,42.0117196518,-87.7090567368,42.0119763841,-87.6997466265,"{'type': 'Point', 'coordinates': [-87.7090567368, 42.0117196518]}","{'type': 'Point', 'coordinates': [-87.6997466265, 42.0119763841]}",
2026-04-30T01:10:20.000,1003,-1,Touhy,EB,Western,Ridge,0.36,W,0,0,1,5,4,1003-202604300610,42.0121628852,-87.6902422854,42.0121053665,-87.6830672906,"{'type': 'Point', 'coordinates': [-87.6902422854, 42.0121628852]}","{'type': 'Point', 'coordinates': [-87.6830672906, 42.0121053665]}",
2026-04-30T01:10:20.000,1052,-1,Washington,EB,Racine,Halsted,0.47,W,0,0,1,5,4,1052-202604300610,41.8829113042,-87.6566669933,41.883031561,-87.647404773,"{'type': 'Point', 'coordinates': [-87.6566669933, 41.8829113042]}","{'type': 'Point', 'coordinates': [-87.647404773, 41.883031561]}",
2026-04-30T01:10:20.000,1053,18,Washington,EB,Halsted,Wacker,0.53,W,2,6,1,5,4,1053-202604300610,41.883031561,-87.647404773,41.883144306,-87.6370264614,"{'type': 'Point', 'coordinates': [-87.647404773, 41.883031561]}","{'type': 'Point', 'coordinates': [-87.6370264614, 41.883144306]}",
2026-04-30T01:10:20.000,1054,23,Washington,EB,Wacker,Michigan,0.64,W,4,28,1,5,4,1054-202604300610,41.883144306,-87.6370264614,41.8831986058,-87.6244239148,"{'type': 'Point', 'coordinates': [-87.6370264614, 41.883144306]}","{'type': 'Point', 'coordinates': [-87.6244239148, 41.8831986058]}",
2026-04-30T01:10:20.000,1055,-1,Randolph,WB,Lake Shore Dr,Columbus,0.32,E,0,0,1,5,4,1055-202604300610,41.8845180727,-87.6143562664,41.8846520046,-87.6206419402,"{'type': 'Point', 'coordinates': [-87.6143562664, 41.8845180727]}","{'type': 'Point', 'coordinates': [-87.6206419402, 41.8846520046]}",
2026-04-30T01:10:20.000,1056,-1,Randolph,WB,Columbus,Michigan,0.19,E,0,0,1,5,4,1056-202604300610,41.8846520046,-87.6206419402,41.8846086464,-87.6244501884,"{'type': 'Point', 'coordinates': [-87.6206419402, 41.8846520046]}","{'type': 'Point', 'coordinates': [-87.6244501884, 41.8846086464]}",
2026-04-30T01:10:20.000,1057,-1,Randolph,WB,Michigan,Wacker,0.65,E,0,0,1,5,4,1057-202604300610,41.8846086464,-87.6244501884,41.8845986991,-87.637068542,"{'type': 'Point', 'coordinates': [-87.6244501884, 41.8846086464]}","{'type': 'Point', 'coordinates': [-87.637068542, 41.8845986991]}",
2026-04-30T01:10:20.000,1058,-1,Randolph,WB,Wacker,Halsted,0.53,W,0,0,1,5,4,1058-202604300610,41.8845986991,-87.637068542,41.8844304739,-87.6474313736,"{'type': 'Point', 'coordinates': [-87.637068542, 41.8845986991]}","{'type': 'Point', 'coordinates': [-87.6474313736, 41.8844304739]}",
2026-04-30T01:10:20.000,1059,-1,Randolph,WB,Halsted,Racine,0.47,W,0,0,1,5,4,1059-202604300610,41.8844304739,-87.6474313736,41.8842675466,-87.6567189866,"{'type': 'Point', 'coordinates': [-87.6474313736, 41.8844304739]}","{'type': 'Point', 'coordinates': [-87.6567189866, 41.8842675466]}",
2026-04-30T01:10:20.000,1060,-1,Randolph,WB,Racine,Ogden,0.34,W,0,0,1,5,4,1060-202604300610,41.8842675466,-87.6567189866,41.8842641098,-87.6633319571,"{'type': 'Point', 'coordinates': [-87.6567189866, 41.8842675466]}","{'type': 'Point', 'coordinates': [-87.6633319571, 41.8842641098]}",
2026-04-30T01:10:20.000,1061,-1,Washington,WB,Randolph,1550 West,0.1,W,0,0,1,5,4,1061-202604300610,41.8842641098,-87.6633319571,41.8831805916,-87.6648232007,"{'type': 'Point', 'coordinates': [-87.6633319571, 41.8842641098]}","{'type': 'Point', 'coordinates': [-87.6648232007, 41.8831805916]}",
2026-04-30T01:10:20.000,1062,-1,Washington,WB,1550 West,Ashland,0.1,W,0,0,1,5,4,1062-202604300610,41.8831805916,-87.6648232007,41.8834361798,-87.6668699742,"{'type': 'Point', 'coordinates': [-87.6648232007, 41.8831805916]}","{'type': 'Point', 'coordinates': [-87.6668699742, 41.8834361798]}",
2026-04-30T01:10:20.000,1063,-1,Washington,WB,Ashland,Damen,0.5,W,0,0,1,5,4,1063-202604300610,41.8834361798,-87.6668699742,41.8832841185,-87.6766889546,"{'type': 'Point', 'coordinates': [-87.6668699742, 41.8834361798]}","{'type': 'Point', 'coordinates': [-87.6766889546, 41.8832841185]}",
2026-04-30T01:10:20.000,1081,36,127th,EB,Halsted,Indiana,1.22681017401,W,1,2,1,5,4,1081-202604300610,41.6631935046,-87.6413683477,41.6632816133,-87.6176632662,"{'type': 'Point', 'coordinates': [-87.6413683477, 41.6631935046]}","{'type': 'Point', 'coordinates': [-87.6176632662, 41.6632816133]}",Outside City Limits
2026-04-30T01:10:20.000,1082,-1,130th,EB,Indiana,I-94 Expy,1.53562368359,E,0,0,1,5,4,1082-202604300610,41.6589702239,-87.618454928,41.6598188126,-87.5888058664,"{'type': 'Point', 'coordinates': [-87.618454928, 41.6589702239]}","{'type': 'Point', 'coordinates': [-87.5888058664, 41.6598188126]}",Outside City Limits
2026-04-30T01:10:20.000,1083,-1,130th,EB,I-94 Expy,Torrence,1.52864671422,E,0,0,1,5,4,1083-202604300610,41.6598188126,-87.5888058664,41.6590521297,-87.5592878166,"{'type': 'Point', 'coordinates': [-87.5888058664, 41.6598188126]}","{'type': 'Point', 'coordinates': [-87.5592878166, 41.6590521297]}",Outside City Limits
2026-04-30T01:10:20.000,1089,-1,127th,WB,Indiana,Halsted,1.22681017401,E,0,0,1,5,4,1089-202604300610,41.6635560289,-87.6176602275,41.6634679215,-87.6413654096,"{'type': 'Point', 'coordinates': [-87.6176602275, 41.6635560289]}","{'type': 'Point', 'coordinates': [-87.6413654096, 41.6634679215]}",Outside City Limits
2026-04-30T01:10:20.000,1090,-1,130th,WB,I-94 Expy,Indiana,1.53562368359,E,0,0,1,5,4,1090-202604300610,41.6600932265,-87.5888027055,41.6592446397,-87.6184518931,"{'type': 'Point', 'coordinates': [-87.5888027055, 41.6600932265]}","{'type': 'Point', 'coordinates': [-87.6184518931, 41.6592446397]}",Outside City Limits
2026-04-30T01:10:20.000,1091,-1,130th,WB,Torrence,I-94 Expy,1.52864671422,E,0,0,1,5,4,1091-202604300610,41.6593265417,-87.5592845305,41.6600932265,-87.5888027055,"{'type': 'Point', 'coordinates': [-87.5592845305, 41.6593265417]}","{'type': 'Point', 'coordinates': [-87.5888027055, 41.6600932265]}",Outside City Limits
2026-04-30T01:10:20.000,1098,-1,Cermak,EB,Harlem,Ridgeland,1.03941949415,W,0,0,1,5,4,1098-202604300610,41.8502380854,-87.8036133151,41.8507279962,-87.7834806928,"{'type': 'Point', 'coordinates': [-87.8036133151, 41.8502380854]}","{'type': 'Point', 'coordinates': [-87.7834806928, 41.8507279962]}",Outside City Limits
2026-04-30T01:10:20.000,1099,-1,Cermak,EB,Ridgeland,Central,1,W,0,0,1,5,4,1099-202604300610,41.8507279962,-87.7834806928,41.8507279962,-87.7634806928,"{'type': 'Point', 'coordinates': [-87.7834806928, 41.8507279962]}","{'type': 'Point', 'coordinates': [-87.7634806928, 41.8507279962]}",Outside City Limits
2026-04-30T01:10:20.000,1100,-1,Cermak,EB,Central,Cicero,1,W,0,0,1,5,4,1100-202604300610,41.8507279962,-87.7634806928,41.8512059248,-87.7442689094,"{'type': 'Point', 'coordinates': [-87.7634806928, 41.8507279962]}","{'type': 'Point', 'coordinates': [-87.7442689094, 41.8512059248]}",Outside City Limits
2026-04-30T01:10:20.000,1101,-1,Cermak,EB,Cicero,City Boundary,0.246436741944,W,0,0,1,5,4,1101-202604300610,41.8512059248,-87.7442689094,41.8512417062,-87.7394933319,"{'type': 'Point', 'coordinates': [-87.7442689094, 41.8512059248]}","{'type': 'Point', 'coordinates': [-87.7394933319, 41.8512417062]}",Outside City Limits
2026-04-30T01:10:20.000,1102,-1,Cermak,WB,Ridgeland,Harlem,1.03941949415,W,0,0,1,5,4,1102-202604300610,41.8510024115,-87.7834783427,41.8505125016,-87.803611051,"{'type': 'Point', 'coordinates': [-87.7834783427, 41.8510024115]}","{'type': 'Point', 'coordinates': [-87.803611051, 41.8505125016]}",Outside City Limits
2026-04-30T01:10:20.000,1103,-1,Cermak,WB,Central,Ridgeland,1,W,0,0,1,5,4,1103-202604300610,41.851385,-87.763913,41.8510024115,-87.7834783427,"{'type': 'Point', 'coordinates': [-87.763913, 41.851385]}","{'type': 'Point', 'coordinates': [-87.7834783427, 41.8510024115]}",Outside City Limits
2026-04-30T01:10:20.000,1104,0,Cermak,WB,Cicero,Central,1,W,1,20,1,5,4,1104-202604300610,41.8514803382,-87.7442663916,41.851385,-87.763913,"{'type': 'Point', 'coordinates': [-87.7442663916, 41.8514803382]}","{'type': 'Point', 'coordinates': [-87.763913, 41.851385]}",Outside City Limits
2026-04-30T01:10:20.000,1105,-1,Cermak,WB,City Boundary,Cicero,0.246436741944,W,0,0,1,5,4,1105-202604300610,41.8515161194,-87.7394907937,41.8514803382,-87.7442663916,"{'type': 'Point', 'coordinates': [-87.7394907937, 41.8515161194]}","{'type': 'Point', 'coordinates': [-87.7442663916, 41.8514803382]}",Outside City Limits
2026-04-30T01:10:20.000,1115,-1,111th,EB,Crawford,Kedzie,1.00727769413,W,0,0,1,5,4,1115-202604300610,41.6912250073,-87.7202991601,41.6914305788,-87.7008290506,"{'type': 'Point', 'coordinates': [-87.7202991601, 41.6912250073]}","{'type': 'Point', 'coordinates': [-87.7008290506, 41.6914305788]}",Outside City Limits
2026-04-30T01:10:20.000,1116,32,111th,EB,Kedzie,Western,1.01775151447,W,1,5,1,5,4,1116-202604300610,41.6914305788,-87.7008290506,41.6916419497,-87.6811565356,"{'type': 'Point', 'coordinates': [-87.7008290506, 41.6914305788]}","{'type': 'Point', 'coordinates': [-87.6811565356, 41.6916419497]}",Outside City Limits
2026-04-30T01:10:20.000,1117,-1,111th,WB,Kedzie,Crawford,1.00727769413,W,0,0,1,5,4,1117-202604300610,41.6917049977,-87.7008263623,41.6914994271,-87.7202965545,"{'type': 'Point', 'coordinates': [-87.7008263623, 41.6917049977]}","{'type': 'Point', 'coordinates': [-87.7202965545, 41.6914994271]}",Outside City Limits
2026-04-30T01:10:20.000,1118,-1,111th,WB,Western,Kedzie,1.01775151447,W,0,0,1,5,4,1118-202604300610,41.6919163675,-87.6811537636,41.6917049977,-87.7008263623,"{'type': 'Point', 'coordinates': [-87.6811537636, 41.6919163675]}","{'type': 'Point', 'coordinates': [-87.7008263623, 41.6917049977]}",Outside City Limits
2026-04-30T01:10:20.000,1124,-1,Cicero,NB,95th,87th,0.987950842819,S,0,0,1,5,4,1124-202604300610,41.7201471215,-87.7406249198,41.7344603497,-87.740933,"{'type': 'Point', 'coordinates': [-87.7406249198, 41.7201471215]}","{'type': 'Point', 'coordinates': [-87.740933, 41.7344603497]}",Outside City Limits
2026-04-30T01:10:20.000,1221,-1,Halsted,NB,Harrison,Madison,0.52,S,0,0,1,5,4,1221-202604300610,41.874338,-87.646935,41.881776,-87.647171,"{'type': 'Point', 'coordinates': [-87.646935, 41.874338]}","{'type': 'Point', 'coordinates': [-87.647171, 41.881776]}",
2026-04-30T01:10:20.000,1222,-1,Halsted,NB,Madison,Grand,0.65,N,0,0,1,5,4,1222-202604300610,41.881776,-87.647171,41.891185,-87.647427,"{'type': 'Point', 'coordinates': [-87.647171, 41.881776]}","{'type': 'Point', 'coordinates': [-87.647427, 41.891185]}",
2026-04-30T01:10:20.000,1223,-1,Halsted,NB,Grand,Chicago,0.35,N,0,0,1,5,4,1223-202604300610,41.891185,-87.647427,41.896397,-87.647555,"{'type': 'Point', 'coordinates': [-87.647427, 41.891185]}","{'type': 'Point', 'coordinates': [-87.647555, 41.896397]}",
2026-04-30T01:10:20.000,1224,-1,Halsted,NB,Chicago,Division,0.5,N,0,0,1,5,4,1224-202604300610,41.896397,-87.647555,41.903636,-87.647904,"{'type': 'Point', 'coordinates': [-87.647555, 41.896397]}","{'type': 'Point', 'coordinates': [-87.647904, 41.903636]}",
2026-04-30T01:10:20.000,1225,25,Halsted,NB,Division,North Ave,0.5,N,1,9,1,5,4,1225-202604300610,41.903636,-87.647904,41.91092,-87.648083,"{'type': 'Point', 'coordinates': [-87.647904, 41.903636]}","{'type': 'Point', 'coordinates': [-87.648083, 41.91092]}",
2026-04-30T01:10:20.000,1226,24,Halsted,NB,North Ave,Armitage,0.5,N,1,11,1,5,4,1226-202604300610,41.91092,-87.648083,41.91818,-87.648318,"{'type': 'Point', 'coordinates': [-87.648083, 41.91092]}","{'type': 'Point', 'coordinates': [-87.648318, 41.91818]}",
2026-04-30T01:10:20.000,1227,23,Halsted,NB,Armitage,Fullerton,0.5,N,1,10,1,5,4,1227-202604300610,41.91818,-87.648318,41.925454,-87.64857,"{'type': 'Point', 'coordinates': [-87.648318, 41.91818]}","{'type': 'Point', 'coordinates': [-87.64857, 41.925454]}",
2026-04-30T01:10:20.000,1228,25,Halsted,NB,Fullerton,Diversey,0.5,N,1,10,1,5,4,1228-202604300610,41.925454,-87.64857,41.932719,-87.64882,"{'type': 'Point', 'coordinates': [-87.64857, 41.925454]}","{'type': 'Point', 'coordinates': [-87.64882, 41.932719]}",
